NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_TEMPO_ADICIONAL;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
1,90005E+11;2019;2208908;Ribeiro Gonçalves;22;PI;14;F;1;3;1;2208908;Ribeiro Gonçalves;22;PI;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2211209;Uruçuí;22;PI;1;1;1;1;503;510;513;515;4398;434;5098;360;CEEACBBBDACEEDBCABDBDAAAABBEACBBABEBECBCBDBBB;CECDCCCCAADDDACBEBDCDEAAEABCDAACDBADBADBDDBCD;ABDAC99999AACADCAAAECBDAADAABEBDBDDCCCBABEEEECACEA;CCADADECBBBDDEECEBDDBBADACBEBBCBBEADEDEDCBCDE;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;100;120;120;120;100;560;F;G;A;F;5;G;A;C;D;B;B;B;A;A;A;A;A;A;B;A;A;B;A;A;B
1,90005E+11;2019;2200202;Água Branca;22;PI;14;M;1;3;1;2211001;Teresina;22;PI;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2200202;Água Branca;22;PI;0;1;1;0;;508;512;;;5324;5665;;;ABAECABDBDAEECBDECABEDCBEADEBCECBECBCECABCCBD;BBEDA99999CBACDAEBADCAEEABDEBCEDEBABCDCAEBDDBAACDA;;0;;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;;1;80;120;120;120;80;520;E;E;D;D;4;D;A;B;C;B;A;B;B;B;A;B;A;A;B;B;A;E;A;A;B
1,90005E+11;2019;2304400;Fortaleza;23;CE;14;M;1;2;2;;;;;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2304400;Fortaleza;23;CE;1;1;1;1;506;510;513;517;3899;4933;4892;5205;CEADDBECADCEBCAEBBACBCDDBAEAAABDBCEBCEEDACBDA;AEDCCDEAEABBDEAECBADEBDBCEBDBACECEDBAECEDBDEA;AECDE99999BCBEBDCDEEAADCADAACBBEECBBECAEACBEDDCECA;CABDEAECDCBACDDCAECBECDACCEAADBCADECDBABCDCBA;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;100;100;120;560;G;E;D;D;5;O;A;E;D;C;A;B;B;B;A;B;A;B;E;B;B;E;B;B;B
1,90005E+11;2019;2301901;Barbalha;23;CE;14;F;1;1;1;2301901;Barbalha;23;CE;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2301901;Barbalha;23;CE;1;1;1;1;505;509;514;518;5025;5086;5037;4794;BEDBEECDEDBBDEACBABDCECEDCECDEABDBEDEDDECDCDC;EBADCEABDBABABDADBADABCBECEAEBEDBBDDCADBBDCEC;CDCAD99999BBABBCBDEBDACDCBEBAEABAECDABEACCAABEECCB;DECADAACACDAEDCECBCADBECDBDEBCCEAEADBEACDBBCD;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;140;120;100;100;120;580;F;E;D;D;4;H;D;D;E;B;B;B;B;B;B;B;A;B;D;A;B;E;A;B;B
1,90005E+11;2019;2303709;Caucaia;23;CE;14;M;1;3;1;2304400;Fortaleza;23;CE;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2303709;Caucaia;23;CE;1;1;1;1;505;509;514;518;4828;495;4917;5197;CBDBBDCEDDECAABCBECDEABACBECDECBEDACDADCBBCAE;BDDCEACADBAEBCBCDACBCEADBEACDBAADCEBCADCBEADC;ECDAB99999BCDBACEAEDDBACDBCEDEBABCADBEACBDEABCAEDB;DBCCADABEDBCDEBACBEAEDEADEBCBDAEDBABCECDBDADC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;100;120;80;100;60;460;E;E;D;B;4;H;A;C;D;B;B;B;A;B;A;B;A;A;C;A;A;C;B;B;B
1,90005E+11;2019;2304400;Fortaleza;23;CE;14;F;1;1;1;2304400;Fortaleza;23;CE;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2304400;Fortaleza;23;CE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;F;G;E;D;5;K;A;E;E;C;A;B;A;B;A;B;A;B;D;B;B;E;B;B;B
1,90005E+11;2019;2408102;Natal;24;RN;14;M;1;1;1;2408102;Natal;24;RN;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2408102;Natal;24;RN;1;1;1;1;503;508;512;515;4124;3595;5671;7646;CDBBCDEEBCCAADCCDCABCBCAEDDCBBDCCEAABDCBECDBA;BBCDDCADBACDDACCBDECCABDECCBBADEAACDEBCAECDDA;BCEDA99999EBACBECDDCCAECEEDDBEDDEBBCACDAEBADCACBED;EEEADCEBABABCDAACECEDEBECADDCEDBDAEBCABAADBCA;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;180;200;180;200;160;920;G;F;D;E;4;H;A;C;D;C;A;B;A;B;A;A;A;B;C;A;B;D;A;C;B
1,90005E+11;2019;2512200;Prata;25;PB;14;M;1;3;1;2512200;Prata;25;PB;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2509701;Monteiro;25;PB;1;1;1;1;504;507;511;516;4445;5016;5006;3699;EAAABEBDDDEAEDBBCEBAEBCEECDBBECEDBDEADBCDCBCD;ECCCABABABDEAEACACDDCACBBDABDACDEADCEABAEBCEB;ABABE99999BCBDBDACEBDCEEEABCBEEDDCBCAADCADECEDECDC;EBAEBAEDAECCDBCBBBABCCCCDEAEEBDDECCAEBBCEDCBC;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;6;0;0;0;0;0;0;H;E;F;A;2;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
1,90005E+11;2019;2505105;Cuité;25;PB;14;F;1;3;1;2411205;Santa Cruz;24;RN;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2505105;Cuité;25;PB;1;1;1;1;503;510;513;515;5213;4885;5486;5215;ADDCCEADDDCBECBCBBBCCDADABBEBEBABDECBADEEDABA;DECACBDAABADDBCACBEECCABECBCAABCCACBABEBBAADA;99999BABBCABECECCABECDDBDDAACCEBDEDCDBDCBADEDDAECC;DCBEDEBCADACADECCCDACDBBACDEBDBCBCBEBDEBBCCAB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;140;120;100;120;120;600;B;E;D;B;3;C;A;C;D;A;B;B;A;A;A;B;A;A;B;A;A;D;A;B;B
1,90005E+11;2019;2510204;Nova Olinda;25;PB;14;F;1;1;1;2511301;Piancó;25;PB;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2507002;Itaporanga;25;PB;1;1;1;1;505;509;514;518;3389;392;484;4813;AEBABDADEDBBDAEEBBCBCCBCACBBADACCCBCDBBBDEDAA;CBBECBBABBAABCDCACEADDDCEDCACBADDADDBBCDDBAEE;99999ECCABBBCBDDBBCCAAECCCCDDECADEBDCBCCCBCCAABABD;DDCCABCACCECCECECBDADDEBACCEBCDBCBBCDABBBDBAA;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;120;120;120;600;D;D;B;B;5;C;A;B;D;B;A;B;A;B;A;A;A;A;B;A;B;E;A;C;B
1,90005E+11;2019;2500908;Arara;25;PB;14;F;1;3;1;2500908;Arara;25;PB;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2516003;Solânea;25;PB;1;1;1;1;504;509;514;516;5287;5427;5746;5593;EBECEEABEDBDECDACABDBAAEDDCBBDAECDCECEBAADAEB;ACECCEADABABADBCBAE.CADBEEDACBECCDBACDEEEBACA;ABBAB99999BACCCCDBEBAACDEDABDECBDAEDECBAACCDCCBECB;EEDDCDAACBBBABCCDBEACCABADEDEBCBEBEBDBCEADBBA;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;140;120;100;120;80;560;D;G;D;D;5;G;A;C;D;B;B;B;A;A;A;B;A;B;C;B;B;C;A;C;B
1,90005E+11;2019;2605004;Cupira;26;PE;14;F;1;3;1;2605004;Cupira;26;PE;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2605004;Cupira;26;PE;1;1;1;1;506;507;511;517;4236;4459;4949;4658;BDADDACECEBEAEACBACBACBADBAECDCBCAADEDBCDEBAA;AEDCBAABCCDECCACBACEDECCACBBABBCCACCBAADCECCB;99999CCCACDABDADAABCBADEDACEBACBDBCBEBEAAEEAECCBBA;CBACDAABCCDCDCECCEDBDDBBABDAAABDDEBACBBEDECBD;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;120;120;20;500;E;D;B;F;4;B;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;A;A;B
1,90005E+11;2019;2601102;Araripina;26;PE;14;F;1;3;1;2601102;Araripina;26;PE;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2601102;Araripina;26;PE;1;1;1;1;504;507;511;516;4825;5712;567;5431;CEEBEADBEDDBDDEDEEBDAECDDAABBBBBBDACEADCCDADD;EABBABAEDADEECDAEBCAAECAEDBEDEBBDABEADBDBAEAB;BEDDE99999DDBABDEBCBDEAECBAEECDCBECAEBAAADBABCCCEE;EEAECCABEDBBABCBBDDBEDCDCDCEAAEBEBCADBBEDDCDD;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;140;120;120;120;160;660;E;F;E;E;3;F;B;C;D;B;A;B;A;A;A;B;A;A;B;A;B;C;A;B;B
1,90005E+11;2019;2101400;Balsas;21;MA;14;F;1;3;1;2101400;Balsas;21;MA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2101400;Balsas;21;MA;1;1;1;1;503;507;511;515;5344;5526;5732;4959;CEDCBEDEADCABBACABACAEDEABDEDBAECBCDADCABDBBB;EEBBCBAAABECDEAEEDCAEABBADBECABAADEDADBAAABCB;99999ABCAEBCBDBDDDDCCACECBEECCBCAACDEBBAADDEBABADE;ACEDDDBCACBBCDEDCBACCDBEADCCBBEEECABDCDCEACBC;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;120;120;600;E;E;D;D;5;D;C;E;C;C;C;C;B;B;A;A;A;A;B;A;B;E;A;A;B
1,90005E+11;2019;2112100;Timbiras;21;MA;14;M;1;3;1;2108702;Pio XII;21;MA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2112100;Timbiras;21;MA;1;1;1;1;503;509;514;515;4296;4346;5193;5603;AEADEEDEDCBECCBDBBBBCABAC..ACDDE*CCDDDDABBACA;ACAECCACAABEABDDABECABED.EDCDCADBACBCADAABECB;EBBDB99999BDCDCAEDABDACDABEECBEAAEBBAEAACCCACCEEBB;ECBDCDCBBCDDCDCACDBCDEACEADEBBCDAEECAAABADDAA;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;140;120;120;120;620;E;G;C;D;3;H;A;C;C;A;B;B;A;A;A;A;A;A;B;B;A;D;A;B;B
1,90005E+11;2019;2105203;Igarapé Grande;21;MA;14;F;1;3;1;2105203;Igarapé Grande;21;MA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2108207;Pedreiras;21;MA;1;1;1;1;504;507;511;516;4273;4222;4939;409;CAADAEDBDDADACCBAACEBBAECDCBAAEABDDECEBAABBDC;ABDCEBAACBACEBAADDABDBCABABBEABEACBDBADCBEACD;BAADD99999BCBBCBADADAAAEBBABEECCCCCABBAAAEEACACDCC;BAEBCBEECBCCACDDECBCBBDADDAEBBCDDCDBEBBEABDAC;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;120;120;0;480;E;F;A;A;4;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A
1,90005E+11;2019;2211001;Teresina;22;PI;14;F;1;3;1;2211001;Teresina;22;PI;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2211001;Teresina;22;PI;1;1;1;1;506;509;514;517;5435;5148;5575;5485;DECBABAEEBBABECCBEBBBAADDBABCECBCBBCCEABCBCDD;ADCBEEACADAEAABEEBBABCECCDBAEBCAACCACEADCBAEE;EBBAD99999BCCBCDED*BAAADCEACCECADACBEEEADDCDECECCC;CABCDABEDCAADCCCABAADBECDDAADEBAEECACDEBEDAEA;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;140;120;140;100;620;E;F;D;D;6;H;A;E;E;C;B;B;A;A;A;A;A;B;E;B;A;E;A;B;B
1,90005E+11;2019;2211001;Teresina;22;PI;14;F;1;1;1;2202307;Canto do Buriti;22;PI;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2211001;Teresina;22;PI;1;1;1;1;504;508;512;516;5046;4229;5439;6243;DBCCEDBAEBABDCECDBDDAADBDADBCDCBCBACDCBCECBCE;DACCCBEDCEBAACABDEEADDBCAACBBCEEBBCEABDDACBEB;99999BEADABAEBDAECBCCEDCDCBEADCDEBDACDBDECBDEAEACA;CAAEAEAADEBCBBAEBDBACEEAABBECADEECEBCEEBDEAAC;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;160;120;140;160;120;700;E;G;D;D;2;C;A;B;B;A;A;B;B;A;A;A;A;A;B;A;A;C;A;B;B
1,90005E+11;2019;2313609;Ubajara;23;CE;14;F;1;3;1;3304557;Rio de Janeiro;33;RJ;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2313609;Ubajara;23;CE;1;1;1;1;505;509;514;518;4765;5571;5458;6242;DEDBBDDBEABEEBDCBEBDBDCCDBCDDDEAADBEDADDCADEE;ADABCECCABABABACEAECBBAACDDABCCCBDCCDBDBCAAAD;99999AECDABBCCCACDEBBAADEEEBDECDDAECBDCACDCADBCACE;DCCCABABDDEAAECACBABCCEAEECEBEECAAABCCADBACEB;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;120;120;120;600;H;G;B;D;4;E;A;C;D;B;A;B;A;A;A;B;A;A;B;A;A;D;A;A;A
1,90005E+11;2019;2312007;Santana do Acaraú;23;CE;14;M;1;1;1;2312007;Santana do Acaraú;23;CE;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2312007;Santana do Acaraú;23;CE;1;1;1;1;506;510;513;517;3398;4848;5188;4347;ADDBCBCC*EEDDEBBCADAEBCACABEAEABACECCBECABDAD;CEACBEABBAAAAAACBDCEBCECCBBAEACBDACDEADBDBAED;99999EABBBABBACDBAEBCBDABAACCECDDBDCDEAEAABDDEABCD;CADABACAABDBCECDBAACABDABEAECABEBDDBCBEAAEBBD;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;120;100;120;580;C;E;D;D;3;A;A;B;B;A;A;B;A;B;A;B;A;A;B;B;A;C;A;A;A
1,90005E+11;2019;2513604;Santana dos Garrotes;25;PB;14;F;1;3;1;2510808;Patos;25;PB;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2511301;Piancó;25;PB;1;1;1;1;504;507;511;516;362;3425;5329;5954;BBCEDEBAECABCDBDEBCCDEBEBABEBECAADCEDBABECDAC;CCEBACCDBBDAECDCDABBEDAEBEDBCDECABBABBADACDAB;99999ACADECEECACADEEDACECCDCCBECAD*DEABADDCABECCEB;CADEEEBACBCCAECACDEAEEEDCBECCBCEECDACECCACBCD;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;160;180;140;120;80;680;C;G;D;D;3;K;D;E;D;B;A;C;C;A;A;B;A;A;D;B;B;D;A;B;B
